user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
209,2025-05-31 17:26:52,Tablet,USA,35-44,Male,A2078,Text,Food,Tech Enthusiasts,0.0266,0.0278,Liked,37,0.25,0.0266,0.0278,2.96
784,2025-09-18 08:29:09,Mobile,USA,45-54,Female,A4605,Video,Finance,Fitness Lovers,0.0746,0.0722,Viewed,27,0.99,0.0746,0.0722,4.62
546,2025-12-10 06:16:42,Desktop,UK,55+,Female,A6232,Video,Food,Students,0.0524,0.0848,Shared,82,0.28,0.0524,0.0848,9.28
124,2025-08-02 01:47:28,Desktop,Canada,35-44,Female,A5796,Image,Electronics,Travel Lovers,0.0411,0.0366,Shared,81,1.18,0.0411,0.0366,2.31
280,2025-11-02 19:26:05,Desktop,UK,35-44,Female,A1162,Image,Food,Students,0.0529,0.0583,Viewed,20,0.39,0.0529,0.0583,3.83
414,2025-03-15 11:33:25,Desktop,Germany,25-34,Female,A1304,Video,Finance,Professionals,0.0925,0.0689,Viewed,22,1.38,0.0925,0.0689,3.0
700,2025-08-01 10:16:31,Desktop,Germany,18-24,Male,A5844,Video,Health,Family Oriented,0.1329,0.0848,Commented,49,0.51,0.1329,0.0848,8.07
759,2025-12-06 16:38:00,Desktop,USA,45-54,Male,A9858,Text,Electronics,Tech Enthusiasts,0.0228,0.0372,Liked,30,1.17,0.0228,0.0372,-0.25
321,2025-12-03 15:47:23,Tablet,Canada,55+,Female,A1205,Image,Health,Fitness Lovers,0.0333,0.0427,Ignored,8,0.8,0.0333,0.0427,3.63
340,2025-08-10 12:18:02,Tablet,USA,18-24,Female,A3547,Text,Travel,Fitness Lovers,0.0419,0.0243,Liked,31,0.68,0.0419,0.0243,0.41
141,2025-10-03 16:14:14,Desktop,UK,45-54,Male,A3425,Video,Automotive,Family Oriented,0.0791,0.0621,Liked,32,0.88,0.0791,0.0621,0.52
830,2025-11-15 15:48:36,Desktop,USA,18-24,Female,A5039,Text,Finance,Fitness Lovers,0.0472,0.0362,Shared,65,1.19,0.0472,0.0362,-0.35
131,2025-03-29 17:24:25,Tablet,Canada,35-44,Female,A3214,Video,Health,Fitness Lovers,0.0801,0.0756,Liked,46,0.46,0.0801,0.0756,8.26
151,2025-11-24 17:13:44,Desktop,UK,35-44,Female,A1897,Video,Finance,Family Oriented,0.0762,0.0805,Viewed,22,1.25,0.0762,0.0805,2.42
443,2025-11-15 00:29:37,Mobile,Germany,35-44,Male,A6485,Text,Entertainment,Travel Lovers,0.0301,0.0337,Ignored,5,0.47,0.0301,0.0337,4.66
582,2025-12-25 02:14:55,Tablet,Canada,18-24,Male,A4990,Image,Travel,Fitness Lovers,0.074,0.062,Viewed,21,0.93,0.074,0.062,1.35
908,2025-04-11 00:52:57,Desktop,Germany,55+,Female,A6398,Text,Automotive,Young Adults,0.0237,0.0356,Ignored,8,1.35,0.0237,0.0356,-0.36
222,2025-05-16 06:59:08,Tablet,Germany,18-24,Male,A6592,Image,Automotive,Tech Enthusiasts,0.0594,0.0591,Viewed,18,1.15,0.0594,0.0591,0.31
782,2025-03-28 20:57:39,Desktop,Canada,35-44,Female,A2677,Video,Entertainment,Fitness Lovers,0.0937,0.0662,Shared,80,0.44,0.0937,0.0662,14.95
846,2025-12-03 00:47:37,Desktop,India,25-34,Male,A1635,Video,Entertainment,Tech Enthusiasts,0.1004,0.075,Viewed,22,0.43,0.1004,0.075,11.89
318,2025-11-30 19:54:00,Desktop,Germany,45-54,Male,A6376,Image,Fashion,Young Adults,0.0474,0.0409,Commented,52,0.76,0.0474,0.0409,3.62
697,2025-07-24 21:02:03,Mobile,UK,18-24,Male,A6887,Video,Entertainment,Young Adults,0.1277,0.0548,Viewed,16,0.2,0.1277,0.0548,13.34
735,2025-11-07 14:37:17,Tablet,Germany,45-54,Male,A2155,Text,Travel,Professionals,0.0246,0.0258,Viewed,20,0.59,0.0246,0.0258,1.07
862,2025-08-27 09:05:14,Mobile,Canada,45-54,Male,A6424,Image,Entertainment,Fitness Lovers,0.0434,0.0595,Liked,42,0.3,0.0434,0.0595,9.65
757,2025-06-04 19:53:46,Desktop,India,55+,Male,A4229,Text,Food,Students,0.0172,0.0389,Liked,43,0.38,0.0172,0.0389,2.94
169,2025-04-30 03:57:59,Desktop,USA,18-24,Male,A5472,Text,Automotive,Fitness Lovers,0.0495,0.0344,Liked,50,0.8,0.0495,0.0344,3.04
517,2025-08-04 11:23:41,Tablet,Germany,18-24,Male,A4995,Text,Automotive,Professionals,0.0322,0.0388,Viewed,30,0.62,0.0322,0.0388,1.49
733,2025-06-18 01:21:15,Mobile,USA,25-34,Male,A4873,Text,Finance,Professionals,0.0438,0.0272,Ignored,12,0.87,0.0438,0.0272,0.01
410,2025-10-30 16:46:51,Desktop,UK,25-34,Female,A6065,Video,Food,Travel Lovers,0.0986,0.0899,Liked,43,0.5,0.0986,0.0899,6.74
133,2025-12-15 12:19:19,Mobile,USA,18-24,Female,A7393,Video,Food,Young Adults,0.1406,0.0714,Liked,30,0.41,0.1406,0.0714,14.36
744,2025-05-07 00:00:20,Mobile,USA,55+,Male,A2500,Video,Entertainment,Family Oriented,0.0687,0.0595,Commented,51,0.27,0.0687,0.0595,20.19
435,2025-04-28 22:39:27,Desktop,India,35-44,Female,A9056,Video,Automotive,Students,0.0654,0.0634,Liked,40,0.85,0.0654,0.0634,5.96
926,2025-03-17 03:34:52,Desktop,UK,35-44,Female,A8377,Video,Travel,Family Oriented,0.0814,0.0818,Ignored,8,0.77,0.0814,0.0818,3.08
841,2025-01-07 06:50:49,Tablet,Canada,55+,Male,A6674,Text,Fashion,Fitness Lovers,0.0206,0.0361,Ignored,10,0.49,0.0206,0.0361,1.21
478,2025-03-20 08:49:45,Desktop,Canada,45-54,Female,A3746,Image,Entertainment,Travel Lovers,0.0488,0.0561,Viewed,16,0.46,0.0488,0.0561,5.69
480,2025-11-19 06:04:32,Mobile,USA,18-24,Female,A5796,Image,Health,Travel Lovers,0.0755,0.0427,Liked,31,0.91,0.0755,0.0427,2.82
205,2025-10-25 09:08:44,Tablet,Germany,25-34,Female,A2587,Image,Food,Family Oriented,0.0508,0.0464,Ignored,6,0.56,0.0508,0.0464,0.68
149,2025-07-13 03:02:16,Tablet,UK,35-44,Female,A6377,Text,Automotive,Family Oriented,0.0281,0.0353,Liked,30,0.87,0.0281,0.0353,2.49
473,2025-05-04 11:14:49,Mobile,Canada,45-54,Male,A1078,Video,Fashion,Tech Enthusiasts,0.0652,0.0614,Shared,82,0.53,0.0652,0.0614,5.65
488,2025-02-19 21:05:18,Desktop,USA,18-24,Female,A7015,Video,Electronics,Tech Enthusiasts,0.1325,0.0889,Liked,46,0.86,0.1325,0.0889,5.52
347,2025-04-22 01:28:17,Desktop,India,55+,Male,A6293,Text,Fashion,Travel Lovers,0.0189,0.0287,Ignored,8,0.46,0.0189,0.0287,4.0
911,2025-04-27 20:57:11,Tablet,USA,18-24,Male,A9513,Text,Health,Young Adults,0.042,0.032,Viewed,27,0.57,0.042,0.032,3.82
725,2025-05-26 16:06:26,Desktop,Germany,25-34,Female,A8562,Image,Food,Family Oriented,0.0511,0.0435,Ignored,14,0.52,0.0511,0.0435,1.26
978,2025-12-05 12:59:38,Desktop,Germany,55+,Male,A6694,Text,Fashion,Professionals,0.0221,0.0339,Ignored,12,0.75,0.0221,0.0339,3.0
445,2025-11-08 11:26:53,Mobile,USA,55+,Male,A6395,Text,Travel,Travel Lovers,0.0186,0.0355,Ignored,14,1.04,0.0186,0.0355,0.58
878,2025-02-14 13:35:59,Tablet,Canada,18-24,Female,A3110,Image,Fashion,Students,0.0714,0.0536,Liked,34,0.69,0.0714,0.0536,1.26
937,2025-07-05 15:15:08,Mobile,USA,18-24,Female,A2001,Text,Finance,Family Oriented,0.045,0.0352,Ignored,8,1.8,0.045,0.0352,0.45
871,2025-12-15 19:12:37,Desktop,Germany,35-44,Male,A8741,Image,Food,Fitness Lovers,0.0442,0.0443,Ignored,12,0.46,0.0442,0.0443,4.63
211,2025-11-19 15:03:25,Desktop,Germany,45-54,Male,A4212,Image,Travel,Family Oriented,0.05,0.045,Liked,36,0.66,0.05,0.045,1.64
936,2025-08-17 17:01:27,Desktop,USA,18-24,Male,A4740,Video,Health,Travel Lovers,0.1313,0.068,Shared,55,0.5,0.1313,0.068,4.54
184,2025-05-21 16:38:47,Desktop,UK,25-34,Female,A9189,Text,Food,Young Adults,0.0358,0.0265,Shared,62,0.38,0.0358,0.0265,4.06
417,2025-05-30 13:44:39,Tablet,USA,45-54,Female,A2866,Image,Electronics,Professionals,0.044,0.0565,Liked,39,1.05,0.044,0.0565,0.42
914,2025-02-24 03:46:31,Desktop,Germany,35-44,Female,A6007,Image,Food,Fitness Lovers,0.05,0.0414,Liked,48,0.4,0.05,0.0414,4.14
809,2025-09-12 14:58:10,Desktop,Canada,25-34,Female,A4362,Video,Entertainment,Students,0.1101,0.0933,Viewed,23,0.44,0.1101,0.0933,13.12
202,2025-12-23 00:48:25,Mobile,Canada,18-24,Female,A7511,Text,Electronics,Fitness Lovers,0.0583,0.0292,Liked,35,1.1,0.0583,0.0292,1.06
445,2025-04-02 09:53:43,Tablet,Canada,45-54,Female,A4458,Image,Fashion,Tech Enthusiasts,0.0434,0.0459,Ignored,12,0.64,0.0434,0.0459,5.41
360,2025-02-24 16:05:24,Desktop,India,18-24,Male,A9061,Image,Travel,Students,0.0585,0.0446,Viewed,25,0.67,0.0585,0.0446,0.39
503,2025-04-09 05:09:03,Mobile,Canada,35-44,Female,A2673,Text,Automotive,Fitness Lovers,0.0305,0.0411,Ignored,8,1.3,0.0305,0.0411,-0.05
785,2025-09-05 17:01:34,Mobile,Germany,35-44,Female,A9137,Text,Automotive,Family Oriented,0.0307,0.0313,Ignored,8,1.01,0.0307,0.0313,0.65
613,2025-10-03 04:58:35,Tablet,Canada,25-34,Female,A5715,Image,Finance,Travel Lovers,0.0533,0.0416,Ignored,10,1.0,0.0533,0.0416,0.8
875,2025-10-13 03:54:25,Tablet,Germany,55+,Male,A2968,Text,Food,Students,0.0168,0.0229,Ignored,15,0.3,0.0168,0.0229,2.14
361,2025-06-13 23:23:35,Desktop,USA,18-24,Female,A3796,Image,Entertainment,Travel Lovers,0.0645,0.0541,Viewed,30,0.28,0.0645,0.0541,14.81
915,2025-10-14 06:18:35,Desktop,UK,25-34,Female,A2293,Video,Food,Fitness Lovers,0.1015,0.0655,Liked,32,0.54,0.1015,0.0655,9.05
752,2025-06-22 18:10:52,Mobile,UK,45-54,Female,A2203,Image,Food,Family Oriented,0.0403,0.0641,Liked,38,0.5,0.0403,0.0641,1.75
347,2025-01-22 07:53:23,Desktop,USA,45-54,Male,A3068,Image,Travel,Students,0.0363,0.0472,Commented,48,0.91,0.0363,0.0472,4.67
151,2025-10-08 04:18:52,Mobile,India,35-44,Female,A8169,Image,Travel,Fitness Lovers,0.0498,0.0381,Ignored,13,0.7,0.0498,0.0381,2.06
321,2025-07-03 06:39:30,Desktop,Canada,18-24,Male,A6614,Image,Entertainment,Fitness Lovers,0.0621,0.0581,Ignored,7,0.32,0.0621,0.0581,15.37
924,2025-09-11 13:09:32,Tablet,UK,35-44,Male,A4557,Video,Finance,Young Adults,0.0778,0.0648,Viewed,27,1.4,0.0778,0.0648,3.39
993,2025-11-22 23:40:09,Desktop,UK,45-54,Male,A9910,Image,Electronics,Professionals,0.0474,0.0496,Viewed,20,0.52,0.0474,0.0496,2.49
118,2025-02-18 02:09:44,Desktop,UK,25-34,Female,A4336,Image,Health,Students,0.0581,0.0487,Shared,66,0.68,0.0581,0.0487,6.56
426,2025-11-24 10:30:12,Tablet,UK,55+,Male,A9569,Image,Health,Family Oriented,0.0308,0.0527,Viewed,24,0.43,0.0308,0.0527,4.16
530,2025-04-24 17:39:29,Tablet,USA,18-24,Male,A9258,Video,Finance,Professionals,0.0951,0.0662,Liked,48,0.85,0.0951,0.0662,5.67
345,2025-06-26 01:49:12,Desktop,Germany,35-44,Female,A2487,Text,Electronics,Tech Enthusiasts,0.0284,0.0341,Viewed,30,1.08,0.0284,0.0341,0.78
370,2025-06-01 16:23:03,Mobile,UK,25-34,Male,A6911,Text,Fashion,Travel Lovers,0.0489,0.0435,Commented,70,0.47,0.0489,0.0435,9.49
130,2025-05-17 04:14:44,Mobile,India,18-24,Male,A7970,Video,Entertainment,Young Adults,0.132,0.0937,Liked,47,0.37,0.132,0.0937,14.32
672,2025-03-31 01:04:30,Mobile,USA,25-34,Male,A1002,Video,Electronics,Students,0.1428,0.0915,Viewed,16,0.93,0.1428,0.0915,2.0
641,2025-02-13 22:03:23,Mobile,India,45-54,Female,A9799,Image,Fashion,Young Adults,0.0472,0.0467,Ignored,14,0.64,0.0472,0.0467,2.95
319,2025-09-25 17:17:41,Mobile,Canada,45-54,Female,A7233,Text,Fashion,Travel Lovers,0.0336,0.0235,Viewed,21,0.73,0.0336,0.0235,-0.1
235,2025-04-26 23:14:55,Desktop,Germany,35-44,Female,A5421,Text,Entertainment,Students,0.0287,0.0387,Viewed,29,0.54,0.0287,0.0387,4.49
844,2025-08-26 10:08:49,Tablet,Canada,45-54,Male,A3511,Text,Food,Fitness Lovers,0.022,0.04,Commented,47,0.41,0.022,0.04,3.02
791,2025-07-27 20:56:27,Mobile,UK,18-24,Female,A9732,Image,Fashion,Travel Lovers,0.1062,0.0551,Viewed,25,0.36,0.1062,0.0551,8.79
226,2025-04-18 12:26:39,Tablet,Germany,25-34,Male,A5597,Text,Electronics,Tech Enthusiasts,0.031,0.0396,Liked,37,0.92,0.031,0.0396,2.16
277,2025-10-19 18:37:23,Mobile,USA,18-24,Male,A1699,Text,Fashion,Travel Lovers,0.0625,0.0307,Viewed,16,0.54,0.0625,0.0307,3.63
726,2025-11-26 09:20:29,Tablet,Canada,45-54,Male,A6809,Image,Fashion,Travel Lovers,0.0453,0.0472,Viewed,24,0.41,0.0453,0.0472,3.27
440,2025-10-03 23:27:49,Mobile,Canada,35-44,Female,A1526,Video,Finance,Students,0.0967,0.0783,Shared,86,1.66,0.0967,0.0783,1.56
367,2025-01-03 06:59:36,Desktop,UK,55+,Female,A3944,Image,Finance,Fitness Lovers,0.0302,0.0533,Liked,35,0.88,0.0302,0.0533,2.68
408,2025-04-28 05:00:50,Tablet,UK,55+,Female,A6480,Video,Entertainment,Tech Enthusiasts,0.0461,0.077,Liked,40,0.37,0.0461,0.077,15.3
196,2025-07-22 01:18:34,Desktop,Germany,45-54,Female,A8927,Text,Travel,Tech Enthusiasts,0.026,0.0394,Shared,65,0.52,0.026,0.0394,4.66
989,2025-09-24 20:09:31,Mobile,India,25-34,Female,A9685,Video,Entertainment,Professionals,0.1267,0.0608,Commented,66,0.35,0.1267,0.0608,14.16
937,2025-06-25 05:38:40,Tablet,Germany,35-44,Male,A9856,Text,Fashion,Travel Lovers,0.0304,0.0334,Viewed,26,0.45,0.0304,0.0334,3.7
648,2025-06-03 11:57:11,Desktop,USA,18-24,Male,A9526,Video,Food,Fitness Lovers,0.1174,0.0553,Viewed,20,0.48,0.1174,0.0553,9.54
671,2025-10-06 00:15:05,Tablet,USA,45-54,Female,A5826,Image,Food,Tech Enthusiasts,0.0351,0.0565,Liked,41,0.49,0.0351,0.0565,5.88
185,2025-03-27 07:20:25,Desktop,Canada,55+,Female,A7243,Image,Food,Family Oriented,0.0348,0.0495,Viewed,16,0.42,0.0348,0.0495,6.16
884,2025-07-06 22:37:37,Mobile,Germany,18-24,Female,A1951,Image,Health,Tech Enthusiasts,0.0908,0.0482,Shared,72,0.97,0.0908,0.0482,2.04
451,2025-03-22 23:01:20,Desktop,UK,45-54,Female,A1680,Image,Fashion,Professionals,0.0494,0.0575,Shared,64,0.68,0.0494,0.0575,5.72
177,2025-10-02 21:33:19,Desktop,Canada,18-24,Male,A5597,Text,Entertainment,Tech Enthusiasts,0.036,0.0424,Liked,36,0.51,0.036,0.0424,6.34
220,2025-04-01 15:31:26,Tablet,Germany,35-44,Male,A2324,Text,Finance,Travel Lovers,0.0322,0.03,Viewed,15,1.62,0.0322,0.03,0.33
106,2025-11-15 08:06:14,Tablet,Canada,45-54,Female,A9498,Text,Entertainment,Young Adults,0.0257,0.0352,Ignored,6,0.35,0.0257,0.0352,6.16
827,2025-06-27 06:09:44,Desktop,Canada,45-54,Male,A7755,Video,Electronics,Professionals,0.0571,0.0746,Ignored,7,0.5,0.0571,0.0746,9.83
711,2025-01-08 20:01:26,Tablet,India,25-34,Female,A4940,Video,Automotive,Tech Enthusiasts,0.0706,0.0549,Commented,48,0.95,0.0706,0.0549,2.7
278,2025-01-03 17:53:29,Mobile,Canada,55+,Male,A5722,Image,Health,Fitness Lovers,0.0433,0.0588,Liked,35,0.58,0.0433,0.0588,6.44
404,2025-12-30 17:58:54,Tablet,India,55+,Male,A1293,Text,Travel,Travel Lovers,0.0192,0.0316,Viewed,24,0.64,0.0192,0.0316,3.16
463,2025-05-13 15:52:11,Mobile,UK,18-24,Male,A1364,Text,Fashion,Young Adults,0.0601,0.0263,Liked,48,0.7,0.0601,0.0263,-0.25
790,2025-10-08 15:14:02,Mobile,Canada,35-44,Female,A2074,Image,Fashion,Young Adults,0.0604,0.0533,Ignored,5,0.68,0.0604,0.0533,3.53
429,2025-04-21 13:49:38,Mobile,India,55+,Male,A3794,Video,Automotive,Fitness Lovers,0.0635,0.0661,Ignored,10,1.23,0.0635,0.0661,0.08
349,2025-08-18 20:50:48,Tablet,UK,45-54,Female,A6529,Text,Electronics,Travel Lovers,0.024,0.0373,Ignored,6,0.97,0.024,0.0373,2.16
874,2025-07-31 17:22:14,Desktop,USA,25-34,Male,A8136,Text,Food,Students,0.0361,0.0383,Liked,48,0.26,0.0361,0.0383,9.23
746,2025-09-05 04:31:24,Tablet,Canada,25-34,Female,A6323,Image,Finance,Professionals,0.0549,0.0466,Ignored,14,1.7,0.0549,0.0466,0.95
250,2025-03-18 02:56:31,Desktop,USA,55+,Female,A3107,Text,Automotive,Travel Lovers,0.0216,0.032,Liked,39,1.04,0.0216,0.032,0.92
628,2025-11-14 06:33:14,Desktop,UK,45-54,Male,A8855,Video,Electronics,Fitness Lovers,0.072,0.0574,Viewed,23,1.07,0.072,0.0574,3.05
128,2025-03-18 19:26:25,Tablet,India,18-24,Female,A8843,Video,Entertainment,Professionals,0.0921,0.0829,Viewed,20,0.4,0.0921,0.0829,7.86
877,2025-02-14 18:34:00,Mobile,UK,45-54,Male,A4282,Text,Food,Students,0.0273,0.0312,Ignored,7,0.34,0.0273,0.0312,5.76
949,2025-05-24 08:06:00,Mobile,India,45-54,Male,A5785,Text,Health,Professionals,0.0305,0.0396,Viewed,26,0.65,0.0305,0.0396,0.28
206,2025-12-05 10:02:31,Mobile,Canada,18-24,Male,A9795,Image,Fashion,Travel Lovers,0.0944,0.0458,Viewed,28,0.49,0.0944,0.0458,1.85
990,2025-11-08 17:36:14,Desktop,Germany,35-44,Male,A8803,Video,Food,Family Oriented,0.085,0.0856,Liked,46,0.42,0.085,0.0856,12.2
362,2025-02-25 00:23:45,Mobile,Canada,45-54,Male,A2024,Video,Finance,Family Oriented,0.0801,0.0804,Ignored,9,0.81,0.0801,0.0804,7.91
149,2025-08-31 20:33:56,Tablet,Germany,35-44,Female,A8907,Video,Electronics,Family Oriented,0.0733,0.0704,Liked,33,0.51,0.0733,0.0704,3.47
364,2025-10-26 18:07:46,Desktop,India,18-24,Male,A9554,Image,Electronics,Tech Enthusiasts,0.0628,0.044,Viewed,16,1.11,0.0628,0.044,2.52
426,2025-04-09 02:45:36,Desktop,UK,25-34,Male,A4520,Image,Food,Professionals,0.069,0.04,Liked,31,0.5,0.069,0.04,3.55
397,2025-11-03 11:49:45,Mobile,Canada,18-24,Female,A2973,Image,Finance,Professionals,0.0801,0.0453,Liked,37,1.56,0.0801,0.0453,1.44
686,2025-06-19 21:35:20,Desktop,India,25-34,Male,A4201,Image,Health,Family Oriented,0.0605,0.0509,Ignored,8,0.64,0.0605,0.0509,1.92
252,2025-04-09 23:01:09,Desktop,India,45-54,Male,A3733,Video,Electronics,Tech Enthusiasts,0.0616,0.0721,Ignored,11,1.1,0.0616,0.0721,2.73
768,2025-08-04 05:00:01,Tablet,UK,18-24,Male,A5283,Image,Entertainment,Tech Enthusiasts,0.0589,0.0505,Viewed,25,0.48,0.0589,0.0505,7.87
126,2025-11-23 12:21:41,Mobile,India,45-54,Male,A6629,Image,Finance,Professionals,0.0395,0.0353,Liked,44,1.89,0.0395,0.0353,-0.55
803,2025-07-31 19:54:04,Mobile,India,35-44,Female,A9872,Image,Travel,Professionals,0.0454,0.041,Liked,40,0.75,0.0454,0.041,3.83
673,2025-08-11 21:33:36,Mobile,USA,18-24,Female,A6793,Video,Health,Fitness Lovers,0.1503,0.0633,Liked,31,0.55,0.1503,0.0633,4.03
502,2025-03-12 23:10:00,Mobile,Germany,25-34,Male,A6135,Text,Automotive,Students,0.0492,0.0336,Viewed,22,1.28,0.0492,0.0336,0.54
443,2025-07-21 10:57:06,Mobile,Canada,45-54,Male,A9122,Text,Health,Young Adults,0.0246,0.0246,Ignored,15,0.57,0.0246,0.0246,2.31
348,2025-02-01 09:59:20,Mobile,Germany,45-54,Female,A8383,Image,Food,Young Adults,0.0544,0.0431,Liked,46,0.38,0.0544,0.0431,5.98
233,2025-11-20 03:41:06,Mobile,India,45-54,Female,A2554,Image,Health,Tech Enthusiasts,0.0447,0.0643,Viewed,24,0.47,0.0447,0.0643,10.01
583,2025-10-13 03:23:10,Mobile,USA,18-24,Male,A5987,Image,Travel,Tech Enthusiasts,0.0952,0.0673,Viewed,27,0.97,0.0952,0.0673,4.63
647,2025-12-07 17:43:41,Mobile,Canada,25-34,Male,A8708,Video,Food,Travel Lovers,0.1166,0.0615,Shared,77,0.41,0.1166,0.0615,11.16
742,2025-10-12 03:05:49,Tablet,USA,25-34,Male,A6970,Video,Finance,Family Oriented,0.0853,0.0498,Liked,31,0.9,0.0853,0.0498,2.33
606,2025-12-23 16:42:35,Tablet,Germany,55+,Female,A2571,Image,Finance,Students,0.0371,0.037,Viewed,16,1.39,0.0371,0.037,0.06
748,2025-12-18 17:46:11,Tablet,USA,18-24,Male,A9322,Video,Fashion,Professionals,0.1148,0.0623,Commented,53,0.72,0.1148,0.0623,3.65
347,2025-01-25 09:07:30,Tablet,India,18-24,Female,A5417,Video,Food,Students,0.1158,0.0821,Liked,49,0.28,0.1158,0.0821,20.12
389,2025-02-04 19:36:31,Mobile,USA,35-44,Female,A8758,Image,Entertainment,Tech Enthusiasts,0.0591,0.0602,Commented,46,0.44,0.0591,0.0602,6.0
506,2025-05-06 09:32:53,Tablet,Canada,55+,Female,A1690,Image,Finance,Travel Lovers,0.0307,0.0484,Commented,55,1.2,0.0307,0.0484,0.17
273,2025-06-27 03:54:46,Mobile,India,25-34,Male,A8695,Video,Fashion,Young Adults,0.1285,0.0965,Ignored,15,0.43,0.1285,0.0965,6.91
184,2025-08-29 04:14:09,Desktop,Canada,45-54,Male,A6513,Image,Food,Family Oriented,0.0442,0.0426,Viewed,18,0.52,0.0442,0.0426,2.95
451,2025-11-24 04:36:43,Desktop,India,45-54,Female,A9758,Text,Fashion,Family Oriented,0.0249,0.0424,Viewed,26,0.77,0.0249,0.0424,0.33
208,2025-07-01 06:20:30,Tablet,India,35-44,Male,A1208,Video,Travel,Young Adults,0.0745,0.0537,Commented,56,0.57,0.0745,0.0537,5.84
184,2025-07-26 15:05:47,Desktop,USA,45-54,Female,A2937,Text,Entertainment,Young Adults,0.0291,0.0423,Ignored,7,0.26,0.0291,0.0423,12.96
897,2025-03-04 12:50:44,Desktop,USA,25-34,Female,A1071,Image,Entertainment,Young Adults,0.0653,0.0467,Ignored,12,0.43,0.0653,0.0467,2.14
831,2025-02-19 07:47:10,Desktop,Canada,18-24,Male,A7209,Video,Finance,Family Oriented,0.1102,0.0911,Commented,68,1.88,0.1102,0.0911,2.48
110,2025-10-27 15:10:20,Mobile,USA,35-44,Female,A8338,Text,Finance,Family Oriented,0.0283,0.0323,Ignored,7,1.65,0.0283,0.0323,0.44
462,2025-07-15 05:52:48,Desktop,Germany,55+,Female,A2708,Text,Entertainment,Travel Lovers,0.0234,0.032,Viewed,24,0.45,0.0234,0.032,3.4
227,2025-04-20 10:31:30,Desktop,Germany,18-24,Female,A9569,Video,Finance,Students,0.1293,0.0672,Ignored,13,1.35,0.1293,0.0672,1.87
317,2025-09-02 22:07:30,Mobile,Canada,18-24,Male,A8369,Image,Electronics,Young Adults,0.0854,0.0595,Commented,63,0.83,0.0854,0.0595,3.19
231,2025-01-27 02:21:28,Mobile,India,18-24,Female,A1614,Text,Finance,Students,0.0563,0.0383,Viewed,16,1.99,0.0563,0.0383,-0.35
880,2025-01-06 22:53:04,Mobile,Germany,18-24,Male,A9255,Text,Travel,Tech Enthusiasts,0.0574,0.0385,Ignored,12,0.48,0.0574,0.0385,3.11
775,2025-04-24 21:55:05,Mobile,Germany,45-54,Male,A2030,Image,Health,Family Oriented,0.0386,0.0537,Viewed,19,0.69,0.0386,0.0537,3.4
516,2025-06-09 03:43:26,Tablet,Germany,18-24,Female,A5435,Text,Entertainment,Young Adults,0.0432,0.041,Ignored,10,0.41,0.0432,0.041,3.15
449,2025-05-08 07:16:53,Tablet,Canada,55+,Male,A8324,Image,Finance,Young Adults,0.0293,0.0417,Ignored,12,1.01,0.0293,0.0417,0.98
249,2025-04-21 08:40:26,Desktop,USA,55+,Male,A9364,Text,Food,Travel Lovers,0.0222,0.0259,Viewed,24,0.51,0.0222,0.0259,3.59
702,2025-07-02 18:45:20,Mobile,Germany,55+,Male,A4639,Text,Automotive,Students,0.0216,0.0425,Commented,55,1.46,0.0216,0.0425,0.15
446,2025-04-13 11:19:58,Tablet,USA,55+,Male,A3005,Video,Travel,Travel Lovers,0.0536,0.0651,Commented,49,0.79,0.0536,0.0651,8.2
731,2025-01-05 17:59:51,Desktop,Germany,35-44,Female,A4579,Image,Health,Fitness Lovers,0.0546,0.0593,Liked,50,0.97,0.0546,0.0593,1.67
491,2025-01-11 03:13:08,Tablet,Canada,35-44,Male,A3490,Image,Travel,Professionals,0.039,0.059,Ignored,11,0.93,0.039,0.059,0.93
325,2025-01-14 22:26:50,Desktop,India,18-24,Male,A7569,Video,Fashion,Travel Lovers,0.1062,0.0668,Commented,64,0.58,0.1062,0.0668,10.72
